county,dti_avg,ltv_avg,income_estimate,pct_nonwhite_estimate,pct_first_time_buyer
37047,33.055,71.166,57962,39.871,13.187
37049,32.956,73.936,65673,30.463,17.897
37051,33.66,75.563,61027,59.823,16.025
37053,33.703,71.458,83421,14.494,11.881
37055,34.959,66.49,78462,12.267,7.516
37057,33.182,73.433,66563,19.498,18.952
37059,30.45,74.115,66563,16.76,22.749
37061,32.415,68.477,58544,44.386,17.073
37063,32.598,72.934,84764,54.915,29.479
37065,31.87,72.757,57013,63.097,16.304
37067,32.122,74.316,66563,36.884,23.716
37069,32.687,74.443,96929,35.845,21.557
37071,33.164,72.628,80510,27.858,22.619
37073,31.964,70.086,83421,35.926,10.714
37075,32.286,69.735,57962,11.605,0.0
37077,32.568,72.732,84764,38.278,22.917
37079,34.154,73.322,57962,52.503,11.538
37081,32.358,73.817,65912,43.46,22.355
37083,32.468,72.614,57962,50.558,11.392
37085,33.234,74.52,61027,38.583,22.206
37087,33.775,68.411,71732,10.138,13.586
37089,32.887,68.324,71595,18.978,16.838
37091,33.042,81.375,57962,65.452,20.833
37093,34.7,75.487,61027,60.311,13.571
37095,30.059,73.092,57962,35.643,5.882
37097,33.18,71.819,80486,25.038,19.768
37099,33.478,70.18,63715,20.496,12.438
37101,33.797,73.476,96822,35.623,20.131
37103,26.111,70.0,65462,40.599,5.556
37105,32.991,74.523,59013,34.518,23.926
37107,30.894,72.117,57962,50.452,15.044
37109,31.957,70.125,80486,16.542,18.117
37111,34.425,70.009,57962,15.289,16.438
37113,33.659,70.335,60288,14.138,9.17
37115,33.369,67.158,71595,9.313,13.846
37117,36.75,72.303,57962,44.213,31.25
37119,32.504,72.952,80496,51.23,27.077
37121,33.672,69.332,61051,8.997,20.312
37123,32.154,68.04,57962,21.749,3.077
37125,32.856,68.644,82749,22.566,11.073
37127,33.217,74.209,57013,48.193,18.873
37129,33.299,71.112,78739,22.634,18.622
37131,33.429,71.503,57962,50.929,14.286
37133,33.872,74.378,57756,29.065,16.287
37135,31.45,69.791,84764,32.198,23.585
37137,32.274,69.751,65462,19.172,9.677
37139,34.363,75.081,72184,42.813,21.233
37141,33.837,72.099,78711,18.683,15.064
37143,32.654,72.169,61471,27.208,17.308
37145,32.803,72.815,84764,32.583,14.286
37147,31.678,76.085,63563,44.249,21.41
37149,30.983,69.851,65766,12.936,10.435
37151,31.748,73.885,65831,22.822,22.222
37153,32.506,74.133,57962,43.402,15.294
37155,31.586,72.878,57962,66.938,20.69
37157,32.562,73.367,65831,26.992,17.252
37159,33.704,72.53,80486,30.64,18.277
37161,33.024,69.802,57962,17.161,12.587
37163,33.531,72.254,58459,45.968,14.583
37165,32.0,74.382,57962,50.696,13.846
37167,34.132,71.026,68642,18.713,20.0
37169,31.649,72.38,66563,11.206,20.213
37171,33.151,71.587,62889,18.159,17.808
37173,33.413,71.905,64029,21.317,6.667
37175,32.956,65.287,64537,12.594,10.081
37177,30.286,77.423,57962,42.1,28.571
37179,33.125,70.119,80486,30.143,20.432
37181,32.211,72.745,57962,52.869,15.789
37183,32.114,72.295,96720,42.007,26.325
37185,31.814,68.239,60010,44.258,7.143
37187,30.722,75.097,57962,55.559,22.222
37189,32.126,69.531,75335,11.441,9.603
37191,32.935,75.01,59689,43.924,21.495
37193,32.63,69.638,57962,14.099,15.584
37195,32.229,74.254,60620,45.306,19.286
37197,30.028,74.464,66563,18.763,22.222
37199,31.822,69.8,59923,10.258,12.222
38001,25.6,91.8,82366,7.82,60.0
38003,36.941,78.905,82366,8.158,20.588
38005,40.0,77.187,82366,31.2,0.0
38007,40.0,80.0,94167,4.55,0.0
38009,27.789,72.932,86121,10.904,10.526
38011,29.778,73.049,90000,8.698,11.111
38013,29.0,60.953,97042,6.91,33.333
38015,32.644,76.568,93359,13.384,20.233
38017,32.889,78.86,90450,15.768,26.3
38019,34.9,79.088,82366,6.498,10.0
38021,33.067,79.638,86332,9.03,20.0
38023,31.333,68.907,90357,7.79,0.0
38025,32.929,78.854,108816,20.85,7.143
38027,33.667,83.973,82366,10.44,0.0
38029,32.286,90.291,82366,4.21,42.857
38031,39.667,57.467,96384,5.83,0.0
38033,37.333,80.277,88304,7.83,0.0
38035,32.502,78.556,82247,16.343,22.145
38037,30.333,67.8,82366,5.74,33.333
38039,46.0,65.325,82366,4.6,0.0
38041,27.5,88.452,82366,6.51,25.0
38043,35.0,75.957,82366,5.14,14.286
38045,27.5,72.95,82366,4.752,25.0
38047,33.5,64.755,82366,5.49,0.0
38049,39.0,82.406,86541,5.276,50.0
38051,45.0,86.45,82366,6.13,66.667
38053,34.083,79.414,98380,19.743,20.0
38055,28.727,80.435,84213,9.05,15.152
38057,30.88,83.449,97207,9.502,20.0
38059,32.925,78.224,93359,12.984,20.896
38061,35.0,79.877,84420,19.443,27.273
38063,38.5,86.75,82366,5.67,25.0
38065,27.333,83.07,93359,6.5,33.333
38067,29.182,79.327,82366,9.874,36.364
38069,35.333,86.931,82366,8.059,22.222
38071,34.971,72.711,82366,18.358,5.714
38073,36.367,72.844,82656,6.834,20.0
38075,42.2,84.834,85714,5.96,0.0
38077,32.494,75.694,82366,9.389,14.943
38079,29.0,81.036,82366,65.128,20.0
38081,29.769,74.886,82366,7.325,23.077
38085,20.0,47.53,82366,95.31,0.0
38089,31.406,80.536,94227,16.162,21.875
38091,30.333,75.296,98333,4.28,33.333
38093,30.07,77.751,82366,9.586,21.127
38095,31.75,73.46,82366,8.23,0.0
38097,31.816,78.259,88667,9.384,13.158
38099,30.63,85.328,82366,21.074,37.037
38101,32.221,80.105,87500,18.524,20.796
38103,33.875,82.124,82366,5.294,25.0
38105,34.087,78.903,95947,22.387,20.667
39001,32.92,74.086,66684,4.685,20.69
39003,31.778,78.016,64913,17.23,31.844
39005,32.333,74.399,68750,6.674,25.098
39007,32.41,77.12,66684,12.685,20.776
39009,32.412,77.675,67031,12.26,32.061
39011,29.937,77.349,80097,5.984,30.802
39013,32.744,77.198,65607,8.539,22.619
39015,32.772,72.912,84990,5.788,16.667
39017,32.08,72.91,84990,22.214,22.907
39019,34.656,73.875,70028,5.798,19.084
39021,32.733,75.219,72008,8.61,29.545
39023,32.294,76.682,63361,16.184,25.884
39025,32.346,73.183,84990,9.885,21.278
39027,32.319,74.482,67052,8.927,19.681
39029,31.756,76.095,66684,7.237,19.036
39031,30.968,74.784,66684,5.435,28.8
39033,31.055,80.193,66684,6.364,37.805
39035,33.098,77.989,76817,32.742,32.402
39037,29.289,76.804,70290,5.618,27.363
39039,31.557,75.935,73260,16.39,18.868
39041,32.424,73.023,84088,19.666,23.18
39043,32.122,76.727,71539,18.207,23.796
39045,33.855,73.96,84088,18.092,22.365
39047,33.176,74.106,66684,9.012,21.296
39049,33.147,76.15,84068,35.883,32.397
39051,30.385,76.886,70917,13.387,23.026
39053,30.576,76.23,66684,7.72,23.729
39055,33.014,72.998,76766,7.049,19.309
39057,31.395,75.474,75125,17.146,24.667
39059,31.5,77.686,66684,7.453,20.492
39061,30.907,75.003,84951,31.522,27.844
39063,31.318,77.983,76704,12.92,26.884
39065,30.165,78.604,66996,7.784,28.866
39067,29.903,78.172,66684,7.707,19.355
39069,30.656,76.867,73310,10.864,21.875
39071,32.965,74.387,66684,6.978,21.528
39073,32.961,71.755,84088,5.343,13.725
39075,30.016,70.531,72654,4.716,22.222
39077,33.387,79.17,67263,11.786,30.876
39079,33.012,74.304,66684,5.861,32.941
39081,31.245,76.033,61496,12.059,25.472
39083,32.541,74.242,71455,7.42,20.663
39085,33.054,78.366,76766,13.728,32.403
39087,32.0,79.378,61976,7.371,25.949
39089,33.524,73.782,84088,15.397,22.794
39091,32.874,76.09,74797,8.54,17.489
39093,32.943,76.703,76766,19.952,25.551
39095,32.159,80.338,71060,25.495,30.462
39097,34.606,74.321,84088,9.915,20.922
39099,32.115,75.931,63264,16.27,23.558
39101,32.548,76.674,66684,10.525,24.092
39103,33.09,74.951,76766,9.183,23.649
39105,27.6,75.796,66684,4.612,36.0
39107,29.566,71.96,81506,6.462,19.118
39109,31.163,75.55,75125,11.369,22.179
39111,33.0,74.957,66684,3.589,17.647
39113,31.369,75.643,75135,25.009,26.889
39115,32.917,77.829,66684,9.116,12.5
39117,34.663,71.645,84088,6.171,22.277
39119,31.364,74.438,66684,10.059,21.197
39121,31.478,69.163,68663,6.935,26.087
39123,32.89,75.112,71304,9.427,15.354
39125,28.359,80.005,68812,9.729,18.803
39127,32.897,73.537,84088,5.09,21.154
39129,34.139,74.777,84088,8.842,21.854
39131,32.6,77.441,66684,6.077,17.333
39133,33.102,75.759,76842,13.56,28.703
39135,32.162,73.577,73166,5.669,18.382
39137,28.95,79.192,84513,8.725,36.318
39139,32.296,78.04,63284,12.667,28.289
39141,33.117,77.205,66684,11.128,26.36
39143,31.278,79.345,68682,17.639,23.203
39145,30.819,79.717,66684,8.166,24.294
39147,30.698,79.179,66684,12.442,34.234
39149,30.823,74.64,78354,8.811,24.402
39151,32.684,76.911,70028,13.998,24.199
39153,32.803,77.974,76865,21.99,31.313
39155,31.969,77.506,63220,13.082,27.091
39157,31.572,75.947,66684,9.2,24.147
39159,31.63,74.796,84088,18.113,26.108
39161,26.565,77.776,69125,8.117,31.481
39163,27.214,59.413,66684,4.525,28.571
39165,30.997,71.619,84990,16.517,20.642
39167,31.039,79.242,66684,7.167,26.214
39169,32.143,76.077,72511,9.188,24.275
39171,30.262,78.944,66684,9.737,21.402
39173,31.962,78.017,70917,14.123,22.975
39175,29.582,79.154,70279,6.512,27.473
40001,27.645,69.272,58565,57.446,6.452
40003,23.5,85.588,74583,18.593,33.333
40005,33.321,77.684,58565,33.951,14.286
40007,37.429,75.27,60580,29.509,28.571
40009,31.236,78.192,61832,26.186,14.545
40011,35.267,80.054,60114,28.871,13.333
40013,32.538,75.232,58565,34.954,11.828
40015,32.459,74.753,58565,42.057,5.405
40017,33.017,77.669,75170,29.94,24.524
40019,32.073,78.204,63774,34.036,26.22
40021,33.354,73.228,58565,56.707,14.141
40023,32.833,75.019,58565,41.313,11.111
40025,19.0,78.073,58565,37.0,33.333
40027,32.96,77.24,75236,33.982,24.667
40029,28.231,71.886,58565,36.652,30.769
40031,31.921,77.448,65498,43.973,16.337
40033,29.0,78.215,65335,25.115,0.0
40035,29.889,71.916,58565,40.692,11.111
40037,31.632,77.229,72203,28.67,23.466
40039,31.372,75.935,69596,28.466,20.213
40041,32.191,73.008,58565,32.385,9.249
40043,30.071,72.388,62122,17.083,21.429
40045,28.2,75.504,67222,16.434,0.0
40047,32.39,78.596,65663,26.862,25.5
40049,32.3,75.278,58565,28.834,8.75
40051,32.514,74.3,75170,21.83,16.872
40053,28.9,81.357,71313,12.846,20.0
40055,34.0,81.196,60682,26.976,28.571
40057,10.0,95.0,61827,43.61,100.0
40059,30.333,85.0,63972,27.863,33.333
40061,30.647,68.265,58565,33.361,5.882
40063,31.227,74.413,58565,36.599,9.091
40065,32.246,75.987,64524,35.132,16.393
40067,30.5,88.187,58565,25.887,0.0
40069,31.652,77.28,58565,36.03,26.087
40071,30.379,80.122,58856,28.556,19.828
40073,30.776,73.614,70833,23.747,22.449
40075,32.75,78.19,58565,30.254,18.75
40077,34.278,76.827,58565,38.981,11.111
40079,32.874,73.976,58565,32.06,8.738
40081,31.596,74.429,75170,21.907,19.192
40083,32.451,74.206,75170,26.625,18.768
40085,32.353,73.704,63077,31.061,23.529
40087,31.544,72.979,75170,25.588,12.5
40089,36.181,76.301,58565,32.859,3.226
40091,30.877,74.938,58565,31.354,7.692
40093,38.333,78.218,69063,17.263,16.667
40095,34.0,75.051,58565,33.558,8.0
40097,30.083,72.513,59807,39.229,17.593
40099,32.346,73.666,65082,31.833,5.769
40101,32.811,77.19,58565,45.004,12.121
40103,30.595,74.126,71010,22.399,21.622
40105,31.35,74.893,58565,38.354,20.0
40107,31.692,67.697,58565,39.702,7.692
40109,32.405,77.114,75241,39.097,25.506
40111,33.295,75.653,72203,38.195,18.182
40113,33.692,76.173,72203,39.96,19.527
40115,33.532,72.866,58565,36.611,12.766
40117,30.312,77.317,72203,23.813,9.375
40119,31.273,76.481,66456,25.941,16.338
40121,31.694,74.391,59763,32.367,14.815
40123,30.847,74.591,65208,39.516,8.667
40125,32.851,75.319,63813,29.751,17.742
40127,31.8,71.418,58565,31.918,15.0
40129,26.0,75.076,62941,16.91,0.0
40131,32.91,75.26,72203,33.552,17.6
40133,32.561,71.377,58565,38.418,14.634
40135,30.702,72.121,56536,42.732,14.504
40137,31.054,75.504,62305,22.766,18.75
40139,31.235,82.948,63046,60.918,23.529
40141,36.333,80.88,58565,44.252,16.667
40143,32.421,77.95,72211,36.466,27.128
40145,33.763,75.852,72203,33.678,23.845
40147,30.401,76.939,68582,31.153,18.339
40149,30.958,76.415,62336,18.596,25.0
40151,34.885,78.37,75046,18.003,19.231
40153,29.367,82.391,72430,23.201,21.667
41001,31.382,70.372,63625,12.208,14.706
41003,32.988,69.124,89784,21.811,22.376
41005,35.211,69.063,94727,22.14,23.118
41007,33.287,65.269,77085,18.507,16.242
41009,34.648,71.435,94727,15.992,17.995
41011,35.917,67.843,64588,17.759,14.243
41013,34.88,64.581,70513,15.708,12.446
41015,33.455,61.22,65490,17.537,9.848
41017,34.747,65.838,81822,16.912,20.392
41019,33.827,68.397,63625,16.01,16.302
41021,33.231,80.448,63625,12.43,30.769
41023,31.783,68.72,63625,11.384,17.391
41025,30.062,75.093,63625,14.185,28.125
41027,33.839,61.901,85077,34.147,16.102
41029,35.252,68.351,70436,22.528,19.164
41031,35.122,67.993,65969,29.276,15.385
41033,35.431,65.182,57754,17.452,15.312
41035,35.052,70.948,63625,24.408,17.137
41037,28.192,62.963,63625,21.942,11.538
41039,35.333,68.317,72192,20.867,17.864
41041,35.215,64.614,63625,20.74,10.2
41043,35.896,68.616,68860,18.127,19.469
41045,35.042,66.161,63625,39.973,8.403
41047,35.261,70.607,73679,35.233,22.607
41049,35.418,73.346,64128,43.499,16.418
41051,35.074,73.683,94724,33.436,37.284
41053,36.064,71.054,73679,25.319,22.15
41055,32.143,79.696,66250,13.9,42.857
41057,34.706,66.925,65493,18.218,9.709
41059,34.522,71.059,68497,37.986,13.316
41061,33.784,71.332,64691,15.199,16.547
41063,36.31,70.633,66440,10.728,20.69
41065,35.042,70.733,65244,29.187,22.222
41067,33.802,71.87,94727,38.291,32.449
41069,38.8,70.328,63625,13.44,40.0
41071,35.505,70.98,94727,25.173,25.802
42001,33.563,74.743,84709,12.863,26.56
42003,30.843,78.803,82640,19.911,38.986
42005,32.559,80.718,82642,5.021,44.118
42007,32.05,79.609,82642,11.762,32.301
42009,32.585,78.353,65202,4.68,25.424
42011,33.575,76.304,81425,24.263,29.204
42013,30.587,78.76,67495,7.166,29.556
42015,32.537,75.683,65230,7.261,25.373
42017,34.148,71.958,95214,18.297,28.546
42019,31.433,77.796,82642,8.374,34.598
42021,30.317,79.412,65560,7.833,26.337
42023,23.455,70.065,65202,6.097,45.455
42025,34.07,77.128,84676,12.858,21.663
42027,31.197,75.571,90415,15.165,31.222
42029,32.322,72.541,95369,23.863,28.264
42031,31.231,80.539,65826,5.803,38.462
42033,32.0,80.201,65202,8.568,25.778
42035,31.634,75.558,65202,6.199,25.352
42037,30.352,75.019,70725,9.156,30.22
42039,30.442,81.512,65202,7.484,38.35
42041,32.405,77.045,84347,17.559,32.532
42043,32.744,76.571,84347,34.566,31.7
42045,33.75,74.644,95338,28.423,31.651
42047,29.962,82.92,70267,4.77,32.911
42049,32.455,80.079,68801,14.805,39.299
42051,33.451,79.734,82642,9.082,23.81
42053,23.625,75.012,65202,20.21,25.0
42055,32.476,75.853,75297,14.179,23.878
42057,33.769,67.579,65202,5.846,7.692
42059,33.231,81.266,72547,8.991,28.846
42061,30.223,78.102,67087,6.196,33.929
42063,30.739,82.278,66968,8.088,32.836
42065,31.708,80.856,65202,4.958,26.154
42067,31.396,74.529,69013,6.647,30.189
42069,33.334,78.576,70003,16.414,32.297
42071,32.521,74.965,82568,20.698,30.211
42073,32.643,79.699,65721,9.595,32.743
42075,32.651,76.093,76282,17.599,30.838
42077,33.755,75.438,84676,33.468,28.329
42079,33.005,78.118,70042,19.906,34.315
42081,30.824,78.354,66824,11.086,24.219
42083,29.701,83.52,65202,7.372,43.284
42085,30.86,79.144,63220,9.774,31.844
42087,30.864,80.85,65202,5.861,39.806
42089,34.444,74.366,79559,38.056,21.745
42091,33.076,73.77,95340,25.813,31.568
42093,28.757,72.175,70725,12.252,5.405
42095,33.514,75.088,84676,25.497,29.01
42097,31.919,76.488,65202,8.897,28.188
42099,34.212,78.422,84347,6.832,27.933
42101,32.637,76.206,95185,53.517,35.965
42103,33.86,74.068,99148,22.865,20.957
42105,31.333,78.326,65202,5.53,30.952
42107,32.256,78.204,66408,8.765,31.967
42109,32.797,76.69,68933,7.156,29.688
42111,31.177,77.9,65202,5.144,25.85
42113,33.714,72.799,65202,8.978,9.524
42115,30.885,71.461,69213,6.907,19.792
42117,29.793,76.041,65202,6.65,32.609
42119,31.038,74.319,74586,9.344,24.359
42121,29.163,79.88,65202,6.496,41.346
42123,31.915,78.777,65726,5.831,29.06
42125,32.482,78.294,82642,9.927,30.427
42127,33.626,72.046,68739,11.812,16.296
42129,32.052,80.136,82642,8.234,33.333
42131,34.609,76.22,70003,7.394,17.391
42133,33.113,77.367,82154,16.961,30.211
44001,35.038,66.981,89555,11.835,23.944
44003,34.93,72.635,89555,14.931,26.866
44005,34.965,64.252,89555,15.235,19.415
44007,35.422,71.349,89544,36.127,22.11
44009,33.258,65.54,89555,10.444,17.208
45001,31.164,75.103,56853,28.229,22.951
45003,31.659,73.532,67700,32.542,20.229
45005,34.333,75.181,66152,78.408,22.222
45007,31.87,73.278,72449,22.579,21.715
45009,32.417,65.526,54210,55.634,8.333
45011,33.467,77.762,53588,48.131,16.667
45013,34.513,67.47,79770,25.152,10.967
45015,34.508,73.089,82122,36.395,20.513
45017,34.636,70.896,71993,40.683,12.121
45019,33.804,70.748,82119,29.441,24.54
45021,30.739,74.326,53832,27.984,23.134
45023,36.961,73.57,80486,36.596,17.647
45025,31.2,76.114,53588,42.115,23.077
45027,31.222,66.653,57134,40.305,12.698
45029,33.538,73.264,53588,39.431,12.264
45031,32.052,75.937,58215,38.894,19.355
45033,27.833,68.526,53588,40.955,13.333
45035,34.386,73.227,82122,35.532,17.574
45037,31.816,71.691,67596,34.679,9.649
45039,33.915,71.244,71993,50.15,6.383
45041,31.346,75.829,58215,43.274,20.494
45043,33.597,68.801,63152,22.032,11.642
45045,32.036,73.934,71984,32.634,24.423
45047,32.589,72.659,55000,34.815,20.906
45049,28.649,70.882,53588,54.142,8.108
45051,34.574,69.81,65152,20.549,13.262
45053,33.787,62.925,79770,49.358,16.17
45055,32.878,75.606,71993,33.985,21.407
45057,33.171,73.627,80715,30.237,24.835
45059,32.716,72.527,71958,33.343,20.0
45061,36.6,69.991,55472,60.861,6.667
45063,32.225,74.668,71993,26.77,22.794
45065,34.857,68.836,63433,35.185,16.327
45067,31.853,71.921,53588,59.432,14.706
45069,36.0,74.66,53588,61.549,17.647
45071,31.585,70.068,58904,31.818,17.606
45073,30.968,68.413,64712,16.57,13.25
45075,34.712,71.215,53588,62.027,15.0
45077,32.691,73.139,71958,18.006,20.394
45079,32.883,76.799,72144,50.678,24.231
45081,34.049,69.09,71993,31.259,9.836
45083,33.365,75.213,65287,30.905,25.066
45085,32.6,73.696,57134,48.24,14.902
45087,32.444,67.114,55682,35.513,7.407
45089,33.875,76.385,53588,57.297,16.667
45091,32.77,73.265,80486,31.451,23.143
46003,33.929,84.136,78125,12.3,28.571
46005,32.212,73.254,73083,30.478,21.212
46007,34.667,91.11,73083,71.063,33.333
46009,30.952,78.051,73083,10.783,28.571
46011,35.684,75.886,85362,11.779,14.474
46013,32.364,76.761,85519,13.833,22.43
46015,33.444,76.343,73083,19.877,16.667
46019,35.724,72.086,73083,11.274,29.31
46021,34.5,73.793,75043,7.77,33.333
46023,32.333,66.155,73083,27.898,6.667
46025,30.857,70.104,73083,6.88,28.571
46027,33.176,74.866,86576,13.943,13.725
46029,32.909,73.008,74954,8.237,15.909
46031,47.0,40.0,73083,60.23,0.0
46033,37.75,66.181,79409,9.772,11.111
46035,31.654,73.136,75404,10.932,16.822
46037,34.75,74.131,73083,14.085,0.0
46039,34.857,71.71,73148,5.917,14.286
46041,20.0,61.865,73083,73.05,0.0
46043,34.1,73.664,76786,6.42,0.0
46045,38.0,74.518,80024,4.79,25.0
46047,30.515,64.338,73083,15.573,9.091
46051,34.789,72.786,77121,10.084,10.526
46053,31.429,84.366,73083,12.653,14.286
46055,20.0,63.23,73083,8.28,0.0
46057,33.5,69.027,74052,8.107,16.667
46059,27.667,77.61,80268,6.51,33.333
46061,30.636,79.611,79554,4.19,18.182
46063,28.667,76.17,73083,8.09,33.333
46065,29.241,72.672,87087,18.836,19.54
46067,36.429,79.266,76463,5.785,23.81
46069,28.5,81.89,73083,13.79,0.0
46071,30.0,71.9,73083,23.62,0.0
46073,27.25,84.43,74375,7.1,25.0
46075,40.0,90.0,73083,15.7,0.0
46077,31.25,73.079,74511,5.16,6.25
46079,32.333,70.059,78293,8.973,14.815
46081,34.306,65.575,76731,10.892,11.29
46083,32.336,72.487,84874,10.039,18.109
46085,27.857,66.267,73083,10.88,0.0
46087,38.781,73.023,84874,7.198,18.75
46089,25.0,62.405,73929,6.06,0.0
46091,41.6,83.486,79297,16.42,20.0
46093,35.359,73.146,74413,12.762,19.76
46095,39.0,91.1,73083,66.06,0.0
46097,41.667,83.333,73977,5.0,0.0
46099,33.994,74.133,84874,18.202,21.959
46101,32.043,72.867,80000,20.214,26.087
46103,34.689,73.423,74413,22.733,22.257
46105,38.0,62.28,75192,6.49,100.0
46107,30.5,84.315,73083,6.39,25.0
46109,36.0,76.706,73083,26.355,12.5
46111,30.0,80.0,73083,6.35,0.0
46115,33.667,77.089,76000,6.111,26.667
46117,35.632,66.417,90625,14.33,15.789
46119,28.923,79.736,76042,7.75,7.692
46121,36.0,65.16,73083,90.26,0.0
46123,30.538,66.874,73083,29.14,15.385
46125,36.08,71.999,84874,7.114,12.0
46127,31.823,74.931,74387,10.538,17.722
46129,28.5,75.936,73083,21.289,25.0
46135,32.819,74.191,77707,13.244,23.404
47001,32.471,72.963,72608,15.084,19.57
47003,34.602,68.337,61516,24.574,18.153
47005,30.326,73.633,56475,9.336,13.043
47007,34.206,66.448,60364,10.409,8.824
47009,32.18,70.08,72608,12.061,15.082
47011,32.785,71.87,63243,17.29,16.26
47013,32.439,69.627,72608,5.457,16.774
47015,35.087,70.838,83085,10.052,19.231
47017,31.571,75.082,62532,16.192,20.779
47019,32.448,72.934,60890,7.973,13.372
47021,33.882,71.701,83085,11.544,17.697
47023,32.016,71.852,58697,18.049,16.393
47025,31.64,71.856,56418,6.913,11.236
47027,34.222,69.082,56418,5.014,11.111
47029,33.33,72.008,56418,8.95,22.642
47031,33.385,68.964,61287,15.071,14.835
47033,32.595,72.024,58697,26.748,14.286
47035,33.663,65.375,58783,7.191,9.949
47037,34.055,72.035,83060,43.513,25.496
47039,29.471,71.556,56418,8.194,5.882
47041,34.067,66.944,56418,12.117,15.126
47043,34.647,69.411,83085,13.034,16.121
47045,30.874,72.542,57175,18.851,13.514
47047,30.847,70.884,68008,31.813,11.29
47049,31.872,69.684,56418,4.944,16.667
47051,32.812,68.535,60021,13.695,8.664
47053,32.61,75.493,58697,18.848,10.169
47055,34.527,72.333,62944,17.158,17.829
47057,33.179,72.985,58448,7.587,19.231
47059,32.371,67.411,56418,9.791,17.647
47061,32.913,67.88,56418,6.748,6.522
47063,33.321,72.742,58448,20.78,13.58
47065,32.128,73.389,70600,27.456,20.014
47067,38.929,66.767,56418,4.099,14.286
47069,29.25,70.121,56418,39.661,20.833
47071,31.373,71.474,56418,9.161,8.434
47073,34.153,70.027,60792,6.739,18.0
47075,33.619,68.794,56418,61.622,4.762
47077,33.246,70.735,58467,13.258,3.279
47079,30.472,73.693,56418,13.532,19.2
47081,31.068,63.893,57525,10.057,16.102
47083,33.675,71.73,56935,9.561,7.5
47085,32.029,65.895,56418,9.464,11.765
47087,34.2,68.117,56418,7.476,11.111
47089,33.635,68.764,58448,10.371,12.698
47091,33.852,65.156,56418,9.522,7.407
47093,32.072,73.201,72618,19.938,21.019
47095,33.625,68.875,56418,31.276,12.5
47097,33.564,73.623,56418,43.306,5.128
47099,33.488,69.391,56418,8.344,13.043
47101,34.413,69.399,56418,8.562,11.111
47103,31.553,71.739,69130,15.371,14.667
47105,33.087,67.619,72608,16.401,16.883
47107,33.159,71.138,56448,14.033,16.216
47109,31.672,71.909,56418,12.58,9.375
47111,33.874,68.06,83085,10.763,7.563
47113,32.544,72.937,58697,37.673,16.154
47115,32.351,68.144,70533,10.987,17.91
47117,34.013,69.782,65565,14.929,16.399
47119,34.097,71.949,83063,24.64,22.164
47121,32.414,64.776,57058,7.399,10.345
47123,33.275,67.892,57539,11.163,11.765
47125,34.079,73.589,65849,37.263,15.968
47127,34.317,65.985,71295,6.843,12.195
47129,34.213,76.634,72608,7.892,13.115
47131,31.464,71.041,56418,19.242,10.714
47133,34.316,67.568,56418,5.787,15.789
47135,35.467,66.297,56418,7.411,6.667
47137,30.25,63.384,56418,3.466,6.25
47139,32.385,70.437,63243,7.016,17.582
47141,32.268,69.883,59026,14.42,17.597
47143,32.87,67.833,57271,12.185,11.111
47145,33.175,72.953,72672,10.132,18.596
47147,33.792,69.252,83085,18.331,18.084
47149,34.849,71.942,83081,31.427,18.228
47151,31.043,63.766,56418,4.055,13.043
47153,30.849,65.669,70533,8.54,10.377
47155,34.328,71.723,61306,14.901,4.514
47157,32.596,74.138,68061,50.115,19.474
47159,33.887,68.185,83085,9.203,17.61
47161,31.619,73.502,67373,9.795,23.81
47163,31.983,74.036,60792,9.549,18.015
47165,33.698,69.534,83085,19.467,18.177
47167,31.911,73.126,68008,22.763,16.242
47169,33.359,68.079,83085,24.469,12.5
47171,34.492,74.319,60890,9.697,15.254
47173,32.47,68.829,72608,5.795,13.253
47175,30.933,64.456,59966,4.997,16.667
47177,31.86,67.888,56418,16.302,10.86
47179,31.942,72.727,60890,13.863,18.512
47181,31.841,71.311,59475,10.43,13.636
47183,31.309,71.814,56506,15.235,10.0
47185,31.311,68.481,56418,9.376,14.57
47187,32.683,63.979,83085,18.076,14.223
47189,33.67,70.766,83085,19.588,19.397
48001,33.636,70.957,61785,34.533,21.186
48003,34.605,81.0,80863,57.058,27.907
48005,35.198,76.742,61785,35.541,19.444
48007,34.952,70.797,67781,29.775,10.582
48009,32.457,70.65,66634,13.369,11.429
48011,40.0,74.89,69716,13.8,0.0
48013,35.617,75.065,74284,64.67,21.805
48015,34.146,70.264,81859,37.052,18.462
48017,40.0,74.83,68414,64.206,30.0
48019,34.484,68.568,74284,25.407,9.677
48021,35.799,70.78,100215,45.036,23.781
48023,38.727,71.912,61785,19.385,9.091
48025,35.789,68.373,61785,66.564,5.263
48027,34.813,72.33,66451,51.651,16.866
48029,35.17,74.145,74284,67.427,23.112
48031,35.438,65.998,79099,23.618,12.397
48033,39.0,53.96,108077,16.32,0.0
48035,35.315,70.84,66595,24.123,10.959
48037,34.072,70.668,63851,31.495,13.585
48039,35.096,75.029,81859,58.24,23.684
48041,32.981,74.687,71854,39.128,25.556
48043,34.556,72.599,65915,45.048,11.111
48045,20.0,84.61,61785,29.76,0.0
48047,31.25,71.858,61785,93.49,25.0
48049,36.579,73.16,62711,26.259,17.895
48051,35.479,72.248,71727,36.308,19.718
48053,35.172,64.6,70428,26.834,15.193
48055,34.911,73.909,100215,59.839,25.097
48057,32.073,71.998,67679,50.758,5.455
48059,34.508,71.51,68388,15.729,12.308
